timestamp_iso,elapsed_seconds,pid,process_name,rss_bytes,rss_mib,services
2026-02-27T19:53:43.963749+00:00,120.140,59160,python,8409088,8.020,central_surveillance
2026-02-27T19:53:43.963749+00:00,120.140,60704,python,8253440,7.871,followup_scheduler
2026-02-27T19:53:43.963749+00:00,120.140,62004,python,8216576,7.836,consent_analyser
2026-02-27T19:53:43.963749+00:00,120.140,64480,python,8450048,8.059,ehr_writer_agent
2026-02-27T19:53:56.454111+00:00,132.640,728,python,8749056,8.344,primary_care_agent
2026-02-27T19:53:56.454111+00:00,132.640,1776,python,8298496,7.914,hitl_ui
2026-02-27T19:53:56.454111+00:00,132.640,9056,python,8536064,8.141,telehealth_agent
2026-02-27T19:53:56.454111+00:00,132.640,10796,python,8482816,8.090,ccm_agent
2026-02-27T19:53:56.454111+00:00,132.640,12920,python,8282112,7.898,hospital_reporter
2026-02-27T19:53:56.454111+00:00,132.640,13936,python,25440256,24.262,on_demand_gateway
2026-02-27T19:53:56.454111+00:00,132.640,18712,python,21864448,20.852,triage_agent
2026-02-27T19:53:56.454111+00:00,132.640,21132,python,8519680,8.125,imaging_agent
2026-02-27T19:53:56.454111+00:00,132.640,22036,python,46632960,44.473,diagnosis_agent
2026-02-27T19:53:56.454111+00:00,132.640,26952,python,8585216,8.188,summariser_agent
2026-02-27T19:53:56.454111+00:00,132.640,29084,python,8753152,8.348,osint_agent
2026-02-27T19:53:56.454111+00:00,132.640,30388,python,14651392,13.973,command_centre
2026-02-27T19:53:56.454111+00:00,132.640,33284,python,8339456,7.953,provider_agent
2026-02-27T19:53:56.454111+00:00,132.640,35792,python,8765440,8.359,pharmacy_agent
2026-02-27T19:53:56.454111+00:00,132.640,37452,python,28459008,27.141,openhie_mediator
2026-02-27T19:53:56.454111+00:00,132.640,39408,python,8294400,7.910,transcriber_agent
2026-02-27T19:53:56.454111+00:00,132.640,43860,python,8347648,7.961,bed_manager_agent
2026-02-27T19:53:56.454111+00:00,132.640,46320,python,8404992,8.016,discharge_agent
2026-02-27T19:53:56.454111+00:00,132.640,47164,python,8384512,7.996,specialty_care_agent
2026-02-27T19:53:56.454111+00:00,132.640,51604,python,8228864,7.848,care_coordinator
2026-02-27T19:53:56.454111+00:00,132.640,54000,python,8400896,8.012,insurer_agent
2026-02-27T19:53:56.454111+00:00,132.640,55112,python,8413184,8.023,clinician_avatar_agent
